Date,RTO,Product,Spend
28/2/2021,Central Economic Development Agency (CEDA),Food and beverage serving services,3.773335685
28/2/2021,Central Economic Development Agency (CEDA),Other passenger transport,0.056030477
28/2/2021,Central Economic Development Agency (CEDA),Other tourism products,2.107544118
28/2/2021,Central Economic Development Agency (CEDA),"Retail sales - alcohol, food, and beverages",4.058174702
28/2/2021,Central Economic Development Agency (CEDA),Retail sales - fuel and other automotive products,2.364938089
28/2/2021,Central Economic Development Agency (CEDA),Retail sales - other,8.558900741
28/2/2021,ChristchurchNZ,Accommodation services,5.406435783
28/2/2021,ChristchurchNZ,"Cultural, recreation, and gambling services",1.712258756
28/2/2021,ChristchurchNZ,Food and beverage serving services,13.60234139
28/2/2021,ChristchurchNZ,Other passenger transport,1.504916035
28/2/2021,ChristchurchNZ,Other tourism products,6.412963417
28/2/2021,ChristchurchNZ,"Retail sales - alcohol, food, and beverages",12.00914337
28/2/2021,ChristchurchNZ,Retail sales - fuel and other automotive products,7.304799899
28/2/2021,ChristchurchNZ,Retail sales - other,26.39069419
28/2/2021,Destination Clutha,Accommodation services,0.536907358
28/2/2021,Destination Clutha,"Cultural, recreation, and gambling services",0.062973168
28/2/2021,Destination Clutha,Food and beverage serving services,0.637200581
28/2/2021,Destination Clutha,Other passenger transport,0.006357783
28/2/2021,Destination Clutha,Other tourism products,0.141917155
28/2/2021,Destination Clutha,"Retail sales - alcohol, food, and beverages",0.993620519
28/2/2021,Destination Clutha,Retail sales - fuel and other automotive products,0.772454319
28/2/2021,Destination Clutha,Retail sales - other,0.281975772
28/2/2021,Destination Coromandel,Accommodation services,2.476241173
28/2/2021,Destination Coromandel,"Cultural, recreation, and gambling services",1.131433526
28/2/2021,Destination Coromandel,Food and beverage serving services,6.827115301
28/2/2021,Destination Coromandel,Other passenger transport,0.109905117
28/2/2021,Destination Coromandel,Other tourism products,1.198809436
28/2/2021,Destination Coromandel,"Retail sales - alcohol, food, and beverages",10.14467745
28/2/2021,Destination Coromandel,Retail sales - fuel and other automotive products,4.937354817
28/2/2021,Destination Coromandel,Retail sales - other,5.990615815
28/2/2021,Destination Fiordland,Accommodation services,1.269037003
28/2/2021,Destination Fiordland,"Cultural, recreation, and gambling services",0.133754827
28/2/2021,Destination Fiordland,Food and beverage serving services,0.878627356
28/2/2021,Destination Fiordland,Other passenger transport,0.417483658
28/2/2021,Destination Fiordland,Other tourism products,0.055993124
28/2/2021,Destination Fiordland,"Retail sales - alcohol, food, and beverages",0.760464837
28/2/2021,Destination Fiordland,Retail sales - fuel and other automotive products,0.357037996
28/2/2021,Destination Fiordland,Retail sales - other,0.351074632
28/2/2021,Destination Great Lake Taupo,Accommodation services,3.763490136
28/2/2021,Destination Great Lake Taupo,"Cultural, recreation, and gambling services",1.842524767
28/2/2021,Destination Great Lake Taupo,Food and beverage serving services,5.343222634
28/2/2021,Destination Great Lake Taupo,Other passenger transport,0.132464247
28/2/2021,Destination Great Lake Taupo,Other tourism products,0.712255129
28/2/2021,Destination Great Lake Taupo,"Retail sales - alcohol, food, and beverages",4.465153824
28/2/2021,Destination Great Lake Taupo,Retail sales - fuel and other automotive products,4.590228017
28/2/2021,Destination Great Lake Taupo,Retail sales - other,6.222658739
28/2/2021,Destination Kaikoura,Accommodation services,1.021736714
28/2/2021,Destination Kaikoura,"Cultural, recreation, and gambling services",0.175497919
28/2/2021,Destination Kaikoura,Food and beverage serving services,1.073544974
28/2/2021,Destination Kaikoura,Other passenger transport,0.065923633
28/2/2021,Destination Kaikoura,Other tourism products,0.044311618
28/2/2021,Destination Kaikoura,"Retail sales - alcohol, food, and beverages",0.958315684
28/2/2021,Destination Kaikoura,Retail sales - fuel and other automotive products,0.584791068
28/2/2021,Destination Kaikoura,Retail sales - other,0.662010591
28/2/2021,Destination Marlborough,Accommodation services,2.976102263
28/2/2021,Destination Marlborough,"Cultural, recreation, and gambling services",0.39584186
28/2/2021,Destination Marlborough,Food and beverage serving services,2.969211955
28/2/2021,Destination Marlborough,Other passenger transport,0.407980678
28/2/2021,Destination Marlborough,Other tourism products,0.694538449
28/2/2021,Destination Marlborough,"Retail sales - alcohol, food, and beverages",3.800369417
28/2/2021,Destination Marlborough,Retail sales - fuel and other automotive products,2.421266396
28/2/2021,Destination Marlborough,Retail sales - other,2.717164762
28/2/2021,Destination Queenstown,Accommodation services,4.69737591
28/2/2021,Destination Queenstown,"Cultural, recreation, and gambling services",2.223480482
28/2/2021,Destination Queenstown,Food and beverage serving services,8.803057131
28/2/2021,Destination Queenstown,Other passenger transport,1.096908575
28/2/2021,Destination Queenstown,Other tourism products,1.407074395
28/2/2021,Destination Queenstown,"Retail sales - alcohol, food, and beverages",5.257402574
28/2/2021,Destination Queenstown,Retail sales - fuel and other automotive products,1.720781136
28/2/2021,Destination Queenstown,Retail sales - other,7.818035669
28/2/2021,Destination Rotorua,Accommodation services,2.232298675
28/2/2021,Destination Rotorua,"Cultural, recreation, and gambling services",2.139438293
28/2/2021,Destination Rotorua,Food and beverage serving services,3.845727252
28/2/2021,Destination Rotorua,Other passenger transport,0.516927172
28/2/2021,Destination Rotorua,Other tourism products,0.854739282
28/2/2021,Destination Rotorua,"Retail sales - alcohol, food, and beverages",4.390946939
28/2/2021,Destination Rotorua,Retail sales - fuel and other automotive products,2.765061342
28/2/2021,Destination Rotorua,Retail sales - other,5.412902443
28/2/2021,Destination Wairarapa,Accommodation services,0.742373544
28/2/2021,Destination Wairarapa,"Cultural, recreation, and gambling services",0.217454401
28/2/2021,Destination Wairarapa,Food and beverage serving services,2.327540457
28/2/2021,Destination Wairarapa,Other passenger transport,0.088455829
28/2/2021,Destination Wairarapa,Other tourism products,0.48695903
28/2/2021,Destination Wairarapa,"Retail sales - alcohol, food, and beverages",3.696387984
28/2/2021,Destination Wairarapa,Retail sales - fuel and other automotive products,1.433049951
28/2/2021,Destination Wairarapa,Retail sales - other,3.215864526
28/2/2021,Development West Coast,Accommodation services,3.386285326
28/2/2021,Development West Coast,"Cultural, recreation, and gambling services",0.438585467
28/2/2021,Development West Coast,Food and beverage serving services,1.990951801
28/2/2021,Development West Coast,Other passenger transport,0.491767966
28/2/2021,Development West Coast,Other tourism products,0.221069485
28/2/2021,Development West Coast,"Retail sales - alcohol, food, and beverages",3.101268547
28/2/2021,Development West Coast,Retail sales - fuel and other automotive products,2.985467916
28/2/2021,Development West Coast,Retail sales - other,1.582231364
28/2/2021,Enterprise Dunedin,Accommodation services,2.68675368
28/2/2021,Enterprise Dunedin,"Cultural, recreation, and gambling services",0.565972384
28/2/2021,Enterprise Dunedin,Food and beverage serving services,5.222754541
28/2/2021,Enterprise Dunedin,Other passenger transport,0.361066943
28/2/2021,Enterprise Dunedin,Other tourism products,1.499544729
28/2/2021,Enterprise Dunedin,"Retail sales - alcohol, food, and beverages",7.349471268
28/2/2021,Enterprise Dunedin,Retail sales - fuel and other automotive products,2.528008591
28/2/2021,Enterprise Dunedin,Retail sales - other,10.93087169
28/2/2021,Great South,Accommodation services,2.493120776
28/2/2021,Great South,"Cultural, recreation, and gambling services",0.468060286
28/2/2021,Great South,Food and beverage serving services,3.002729367
28/2/2021,Great South,Other passenger transport,0.147503273
28/2/2021,Great South,Other tourism products,0.874340857
28/2/2021,Great South,"Retail sales - alcohol, food, and beverages",4.846028309
28/2/2021,Great South,Retail sales - fuel and other automotive products,2.641078718
28/2/2021,Great South,Retail sales - other,4.620395562
28/2/2021,Hamilton & Waikato Tourism,Accommodation services,2.299872446
28/2/2021,Hamilton & Waikato Tourism,"Cultural, recreation, and gambling services",1.393986572
28/2/2021,Hamilton & Waikato Tourism,Food and beverage serving services,10.98864751
28/2/2021,Hamilton & Waikato Tourism,Other passenger transport,0.204109823
28/2/2021,Hamilton & Waikato Tourism,Other tourism products,3.611220945
28/2/2021,Hamilton & Waikato Tourism,"Retail sales - alcohol, food, and beverages",11.87423507
28/2/2021,Hamilton & Waikato Tourism,Retail sales - fuel and other automotive products,11.26824634
28/2/2021,Hamilton & Waikato Tourism,Retail sales - other,14.85716795
28/2/2021,Hawke's Bay Tourism,Accommodation services,3.129992675
28/2/2021,Hawke's Bay Tourism,"Cultural, recreation, and gambling services",0.885341437
28/2/2021,Hawke's Bay Tourism,Food and beverage serving services,5.914212455
28/2/2021,Hawke's Bay Tourism,Other passenger transport,0.162194019
28/2/2021,Hawke's Bay Tourism,Other tourism products,1.944053996
28/2/2021,Hawke's Bay Tourism,"Retail sales - alcohol, food, and beverages",7.696067569
28/2/2021,Hawke's Bay Tourism,Retail sales - fuel and other automotive products,4.167071328
28/2/2021,Hawke's Bay Tourism,Retail sales - other,7.98396932
28/2/2021,Hurunui Tourism,Accommodation services,1.497062857
28/2/2021,Hurunui Tourism,"Cultural, recreation, and gambling services",0.871779996
28/2/2021,Hurunui Tourism,Food and beverage serving services,1.85114056
28/2/2021,Hurunui Tourism,Other passenger transport,0.029168864
28/2/2021,Hurunui Tourism,Other tourism products,0.070671457
28/2/2021,Hurunui Tourism,"Retail sales - alcohol, food, and beverages",1.764452076
28/2/2021,Hurunui Tourism,Retail sales - fuel and other automotive products,1.045513236
28/2/2021,Hurunui Tourism,Retail sales - other,0.515495388
28/2/2021,Lake Wanaka Tourism,Accommodation services,1.755971841
28/2/2021,Lake Wanaka Tourism,"Cultural, recreation, and gambling services",0.385724342
28/2/2021,Lake Wanaka Tourism,Food and beverage serving services,2.229254813
28/2/2021,Lake Wanaka Tourism,Other passenger transport,0.158585246
28/2/2021,Lake Wanaka Tourism,Other tourism products,0.754800837
28/2/2021,Lake Wanaka Tourism,"Retail sales - alcohol, food, and beverages",3.184919545
28/2/2021,Lake Wanaka Tourism,Retail sales - fuel and other automotive products,1.376310168
28/2/2021,Lake Wanaka Tourism,Retail sales - other,2.819841009
28/2/2021,Mackenzie Region,Accommodation services,0.896601782
28/2/2021,Mackenzie Region,"Cultural, recreation, and gambling services",0.178983083
28/2/2021,Mackenzie Region,Food and beverage serving services,1.489465482
28/2/2021,Mackenzie Region,Other passenger transport,0.148864642
28/2/2021,Mackenzie Region,Other tourism products,0.26561178
28/2/2021,Mackenzie Region,"Retail sales - alcohol, food, and beverages",1.364242562
28/2/2021,Mackenzie Region,Retail sales - fuel and other automotive products,0.964941955
28/2/2021,Mackenzie Region,Retail sales - other,0.381285014
28/2/2021,Nelson Regional Development Agency (NRDA),Accommodation services,4.370410404
28/2/2021,Nelson Regional Development Agency (NRDA),"Cultural, recreation, and gambling services",0.732542846
28/2/2021,Nelson Regional Development Agency (NRDA),Food and beverage serving services,5.338824792
28/2/2021,Nelson Regional Development Agency (NRDA),Other passenger transport,0.495729301
28/2/2021,Nelson Regional Development Agency (NRDA),Other tourism products,0.992823507
28/2/2021,Nelson Regional Development Agency (NRDA),"Retail sales - alcohol, food, and beverages",5.519068425
28/2/2021,Nelson Regional Development Agency (NRDA),Retail sales - fuel and other automotive products,3.125892604
28/2/2021,Nelson Regional Development Agency (NRDA),Retail sales - other,5.940767335
28/2/2021,Northland Inc,Accommodation services,4.532868342
28/2/2021,Northland Inc,"Cultural, recreation, and gambling services",1.696394969
28/2/2021,Northland Inc,Food and beverage serving services,7.784682294
28/2/2021,Northland Inc,Other passenger transport,0.441668846
28/2/2021,Northland Inc,Other tourism products,2.085782656
28/2/2021,Northland Inc,"Retail sales - alcohol, food, and beverages",11.0704403
28/2/2021,Northland Inc,Retail sales - fuel and other automotive products,6.214588584
28/2/2021,Northland Inc,Retail sales - other,10.15153498
28/2/2021,Not elsewhere classified,Accommodation services,0.566683559
28/2/2021,Not elsewhere classified,"Cultural, recreation, and gambling services",0.251877221
28/2/2021,Not elsewhere classified,Food and beverage serving services,2.690445498
28/2/2021,Not elsewhere classified,Other passenger transport,0.050366574
28/2/2021,Not elsewhere classified,Other tourism products,0.462206172
28/2/2021,Not elsewhere classified,"Retail sales - alcohol, food, and beverages",4.721756135
